,ISIN,Tickers_YF,sector_T,Name,Ticker,Market,Currency,RICS,sector,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Score,totalEsg,environmentScore,socialScore,governanceScore,TRBC Industry Group Name,TRBC Economic Sector Name
1147,FR0000060618,RL,Food Retail & Distribution,RALLYE,RAL,Euronext Paris,EUR,GENC.PA,Oil & Gas Transportation Services,81.566657114701,91.2905958275479,40.0037243947858,73.8898036302531,13.21,1.14,6.79,5.28,Food & Drug Retailing,Consumer Non-Cyclicals
1148,IT0005433740,RLT=F,IT Services & Consulting,RELATECH,RLT,Euronext Growth Milan,EUR,RLT.MI,Business Support Supplies,10.8986786265431,51.3825991397371,16.3002744957632,29.5292568682004,,,,,Software & IT Services,Technology
1149,FR0000052292,RMS.PA,Apparel & Accessories,HERMES INTL,RMS,Euronext Paris,EUR,HRMS.PA,Non-Gold Precious Metals & Minerals,71.675476074522,63.6300822561691,44.4102112676056,59.5752148197271,10.3,0.75,3.99,5.56,Textiles & Apparel,Consumer Cyclicals
1150,IT0005054967,RWAY,Integrated Telecommunications Services,RAI WAY,RWAY,Euronext Milan,EUR,RWAY.MI,Wireless Telecommunications Services,33.9306911263618,51.9000757733831,68.484306003103,52.6443855820143,,,,,Telecommunications Services,Technology
1151,GB00BNR4T868,RWIGX,Environmental Services & Equipment,RENEWI,RWI,Euronext Amsterdam,EUR,RWI.L,Apparel & Accessories,42.1493433032539,75.4800547287535,76.6761950439648,68.0465390890614,22.7,4.61,9.81,7.94,Professional & Commercial Services,Industrials
1152,FR0010451203,RXL,Electrical Components & Equipment,REXEL,RXL,Euronext Paris,EUR,RXL.PA,Oil & Gas Transportation Services,63.8570466879705,88.8131753454781,90.3790429548005,80.7298405031623,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1153,IE00BYTBXV33,RYAM,Airlines,RYANAIR HOLD. PLC,RYA,Euronext Dublin,EUR,RYA.I,Brewers,34.5852294065717,65.7411939714789,59.2261904761904,54.3234931736507,,,,,Passenger Transportation Services,Industrials
1154,IT0005282865,RYSAS.IS,IT Services & Consulting,REPLY,REY,Euronext Milan,EUR,REY.MI,Reinsurance,63.2210930184383,71.5063061906968,85.6772884592433,76.9134406303791,,,,,Software & IT Services,Technology
1155,FR0013379484,S30.PA,IT Services & Consulting,SOLUTIONS 30 SE,S30,Euronext Paris,EUR,S30.PA,Integrated Telecommunications Services,42.7631185214732,72.2988640642456,67.7698270721526,66.1030879257201,,,,,Software & IT Services,Technology
1156,FR0000061244,S4147.MC,Specialty Chemicals,ALTHEORA,ALORA,Euronext Growth Paris,EUR,ALORA.PA,Renewable Energy Equipment & Services,,,,,23.51,4.05,10.6,8.77,Chemicals,Basic Materials
1157,NO0010310956,SALM,Food Processing,SALMAR,SALM,Oslo Børs,NOK,SALM.OL,Homebuilding,68.0009948181813,41.5043213198826,51.2942612942612,51.6763540456465,,,,,Food & Tobacco,Consumer Non-Cyclicals
1158,FR001400ED05,SANNV.PA,Pharmaceuticals,SANOFI NV23,SANNV,Euronext Paris,EUR,SASYn.PA,Communications & Networking,92.1572961986495,91.9164519889512,91.5937010954616,91.8711787959254,,,,,Pharmaceuticals,Healthcare
1159,SE0003366871,SASNO.OL,Airlines,SAS AB,SASNO,Oslo Børs,NOK,SAS.ST,Commodity Chemicals,63.958510337015,76.6232433231639,88.1849110991006,75.9599199458872,,,,,Passenger Transportation Services,Industrials
1160,NO0010863285,SATS,Leisure & Recreation,SATS,SATS,Oslo Børs,NOK,SATSS.OL,Industrial Machinery & Equipment,40.4153107081976,36.4884127731561,36.3858363858363,37.4977162302789,22.05,1.57,10.65,9.84,Hotels & Entertainment Services,Consumer Cyclicals
1161,FR0000120172,SAVA,Food Retail & Distribution,CARREFOUR,CA,Euronext Paris,EUR,CARR.PA,Homebuilding,91.3321212828289,86.1803508760861,64.902386541471,81.1260486802437,,,,,Food & Drug Retailing,Consumer Non-Cyclicals
1162,FR0000120107,SAVE,Food Processing,SAVENCIA,SAVE,Euronext Paris,EUR,SAVEN.PA,Electric Utilities,52.8880457413347,56.0491814606853,35.7509780907668,49.837887586931,,,,,Food & Tobacco,Consumer Non-Cyclicals
1163,FR0000121972,SB=F,Electrical Components & Equipment,SCHNEIDER ELECTRIC,SU,Euronext Paris,EUR,SCHN.PA,Computer Hardware,68.5369479807371,84.6818731681585,67.7603677621283,74.3445712479552,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1164,NO0010612450,SBOW,"Real Estate Rental, Development & Operations",SELVAAG BOLIG,SBO,Oslo Børs,NOK,SBOS.OL,Commercial REITs,55.1149693938646,56.4019317409437,42.8388278388278,51.5735075547614,,,,,Real Estate Operations,Real Estate
1165,FR0000052680,SBT,Forest & Wood Products,OENEO,SBT,Euronext Paris,EUR,SABT.PA,Financial & Commodity Market Operators & Service Providers,24.8434993029801,12.1392190152801,33.4866065033662,23.0557438236119,,,,,Paper & Forest Products,Basic Materials
1166,NO0010715139,SCATC.OL,Independent Power Producers,SCATEC,SCATC,Oslo Børs,NOK,SCATC.OL,Electric Utilities,51.0351821273734,63.7819376865436,75.8119658119658,61.3720736052518,,,,,Electric Utilities & IPPs,Utilities
1167,PTSCB0AM0001,SCB.BK,Leisure & Recreation,S.CLUBE BRAGA,SCB,Euronext Access Lisbon,EUR,SCLB.EUL,Brewers,,,,,21.51,1.48,10.93,9.1,Hotels & Entertainment Services,Consumer Cyclicals
1168,IT0005388266,SCFFX,Construction & Engineering,SALCEF GROUP,SCF,Euronext Milan,EUR,SCFG.MI,Residential REITs,54.0852742137305,54.8795669539824,25.9907705772367,46.9381770740445,,,,,Construction & Engineering,Industrials
1169,NO0003028904,SCHA,Consumer Publishing,SCHIBSTED SER. A,SCHA,Oslo Børs,NOK,SCHA.OL,Banks,65.0008662508662,77.5353027443403,57.7594627594627,68.4960629395471,,,,,Media & Publishing,Consumer Cyclicals
1170,NO0010736879,SCHB,Consumer Publishing,SCHIBSTED SER. B,SCHB,Oslo Børs,NOK,SCHB.OL,Leisure & Recreation,65.0008662508662,77.5353027443403,57.7594627594627,68.4960629395471,,,,,Media & Publishing,Consumer Cyclicals
1171,FR0000039109,SCHP,Environmental Services & Equipment,SECHE ENVIRONNEM.,SCHP,Euronext Paris,EUR,CCHE.PA,Investment Management & Fund Operators,54.2621888312545,64.2249637909093,30.3147496087636,50.4952096907176,,,,,Professional & Commercial Services,Industrials
1172,FR0010411983,SCRGBP=X,Reinsurance,SCOR SE,SCR,Euronext Paris,EUR,SCOR.PA,IT Services & Consulting,70.8469643771487,45.7767181059106,82.3554381846635,63.7509056402435,,,,,Insurance,Financials
1173,FR0000032658,SDG,Employment Services,SYNERGIE,SDG,Euronext Paris,EUR,SDGI.PA,Software,43.6120699733569,55.7089929769984,32.6050469483568,45.1065254702552,,,,,Professional & Commercial Services,Industrials
1174,BE0974259880,SDG=F,"Auto Vehicles, Parts & Service Retailers",D'IETEREN GROUP,DIE,Euronext Brussels,EUR,IETB.BR,Food Retail & Distribution,78.1551449155804,73.3206759997093,72.1688034188034,73.8052826760185,,,,,Specialty Retailers,Consumer Cyclicals
1175,NO0010931207,SEB-A.ST,Electric Utilities,SKANDIA GREENPOWER,SKAND,Euronext Growth Oslo,NOK,SKAND.OL,IT Services & Consulting,,,,,24.0,1.21,9.58,13.2,Electric Utilities & IPPs,Utilities
1176,PTSEM0AM0004,SEM,Paper Products,SEMAPA,SEM,Euronext Lisbon,EUR,SEM.LS,Healthcare Facilities & Services,66.4858360293537,50.8028880296693,58.875,59.8916191904047,,,,,Paper & Forest Products,Basic Materials
1177,IT0004729759,SES,Integrated Hardware & Software,SESA,SES,Euronext Milan,EUR,SES.MI,Specialty Chemicals,36.6666666666666,88.6098130841121,52.7887178263117,66.7368958659541,,,,,Integrated Hardware & Software,Technology
1178,LU0088087324,SESG,Wireless Telecommunications Services,SES,SESG,Euronext Paris,EUR,SESFd.PA,Entertainment Production,40.3481104752895,34.0447051161234,64.1284038958457,43.3008696520806,,,,,Telecommunications Services,Technology
1179,FR0010282822,SESL.PA,Electronic Equipment & Parts,SES IMAGOTAG,SESL,Euronext Paris,EUR,SESL.PA,Corporate Financial Services,38.9341608781407,62.5987556469444,53.6203051643192,50.8522264798301,,,,,Electronic Equipment & Parts,Technology
1180,FR0004155000,SFPI,Construction Supplies & Fixtures,GROUPE SFPI,SFPI,Euronext Paris,EUR,SFPI.PA,Banks,16.9027990935948,10.0626729503941,43.5868544600939,21.0324174751856,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
1181,IT0001029492,SG,Electrical Components & Equipment,SAES GETTERS,SG,Euronext Milan,EUR,SAEI.MI,Integrated Telecommunications Services,37.7261112816298,83.3618446761675,59.6985074626865,61.0252638033087,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1182,FR0000125007,SGOV,Construction Supplies & Fixtures,SAINT GOBAIN,SGO,"Euronext Paris, Amsterdam, Brussels",EUR,SGOB.PA,Investment Management & Fund Operators,95.9407172494421,85.8751476669959,86.2881455399061,89.3660713730537,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
1183,GB00B5ZN1N88,SGRO.L,Commercial REITs,SEGRO PLC,SGRO,Euronext Paris,EUR,SGRO.L,Software,73.8077957450704,76.8467968770811,84.7872102707863,78.2619742887889,10.29,2.29,2.19,5.8,Residential & Commercial REITs,Real Estate
1184,IT0001037081,SGRY,Electrical Components & Equipment,SAES GETTERS RISP,SGR,Euronext Milan,EUR,SAEIn.MI,Advertising & Marketing,37.7261112816298,83.3618446761675,59.6985074626865,61.0252638033087,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1185,GG00BQZCBZ44,SHUR.BR,Ground Freight & Logistics,SHURGARD,SHUR,Euronext Brussels,EUR,SHUR.BR,Commercial REITs,47.5734985500611,72.5623769216793,82.3782156540777,66.7992868320955,,,,,Freight & Logistics Services,Industrials
1186,NL0011660485,SIFG.AS,Renewable Energy Equipment & Services,SIF HOLDING,SIFG,Euronext Amsterdam,EUR,SIFG.AS,Broadcasting,34.6818747990999,48.0031591215801,56.2753852801382,45.6763763692212,,,,,Renewable Energy,Energy
1187,IT0005262149,SIT=F,Industrial Machinery & Equipment,SIT,SIT,Euronext Milan,EUR,SITT.MI,Construction & Engineering,54.0189174641586,85.854170184151,44.1018242122719,63.0822764144412,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
1188,NL0011821392,SJIM,Construction Supplies & Fixtures,SIGNIFY NV,LIGHT,Euronext Amsterdam,EUR,LIGHT.AS,Advanced Medical Equipment & Technology,94.9933974622373,87.9119363930951,91.9650487301358,91.3409911500586,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
1189,IE00B1RR8406,SK3.IR,Paper Packaging,SMURFIT KAPPA GP,SK3,Euronext Dublin,EUR,SKG.I,"Real Estate Rental, Development & Operations",78.1884206128381,86.4856310115471,92.6409356725146,84.9323127052796,11.11,7.63,0.66,2.83,Containers & Packaging,Basic Materials
1190,FR0000121709,SKLZ,"Appliances, Tools & Housewares",S.E.B.,SK,Euronext Paris,EUR,SEBF.PA,Multiline Utilities,86.529439192231,96.4791763584709,68.4270344287949,85.7160468834504,,,,,Household Goods,Consumer Cyclicals
1191,BE0003765790,SLG,Food Processing,GREENYARD,GREEN,Euronext Brussels,EUR,GREENY.BR,Oil & Gas Transportation Services,92.1785986545998,64.0209872201561,30.1463700234191,63.2630423269881,12.78,2.76,3.08,6.95,Food & Tobacco,Consumer Non-Cyclicals
1192,IT0005329815,SLGC,Construction Supplies & Fixtures,SOMEC,SOM,Euronext Milan,EUR,SOME.MI,Advertising & Marketing,25.9302689180737,38.7928286937477,25.0451077943615,30.9129023296712,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
1193,IT0003549422,SLV,Recreational Products,SANLORENZO,SL,Euronext Milan,EUR,SNL.MI,"Hotels, Motels & Cruise Lines",25.3787878787879,42.2791286268551,52.0646766169154,43.5841309477407,,,,,Leisure Products,Consumer Cyclicals
1194,FR0013214145,SMCP,Apparel & Accessories Retailers,SMCP,SMCP,Euronext Paris,EUR,SMCP.PA,IT Services & Consulting,56.0030067105075,57.0580251809259,66.8918231611893,60.6221357641381,,,,,Specialty Retailers,Consumer Cyclicals
1195,BMG850801025,SNI.OL,Marine Freight & Logistics,STOLT-NIELSEN,SNI,Oslo Børs,NOK,SNI.OL,Software,39.6816090042138,71.7849656578407,25.9280137593867,47.6761142627533,,,,,Freight & Logistics Services,Industrials
1196,BE0003717312,SOFI,Investment Holding Companies,SOFINA,SOF,Euronext Brussels,EUR,SOF.BR,Investment Banking & Brokerage Services,16.703125,47.4936687345967,27.0549324129997,28.1184021993845,,,,,Investment Holding Companies,Financials
1197,FR0013227113,SOI,Semiconductors,SOITEC,SOI,Euronext Paris,EUR,SOIT.PA,Banks,75.7347521651005,58.5853514818441,81.0968268544026,69.7777556876794,,,,,Semiconductors & Semiconductor Equipment,Technology
1198,IT0001206769,SOL,Commodity Chemicals,SOL,SOL,Euronext Milan,EUR,SOLS.MI,Textiles & Leather Goods,59.5452172982306,61.3055028110145,32.8563472172494,54.2312577301391,,,,,Chemicals,Basic Materials
1199,BE0003545531,SOLB.BR,Diversified Chemicals,SOLVAC NOM(RETAIL),SOLV,Euronext Brussels,EUR,SOAC.BR,Advertising & Marketing,,,,,24.32,12.91,5.21,6.2,Chemicals,Basic Materials
1200,BE0003470755,SOLB.BR,Diversified Chemicals,SOLVAY,SOLB,"Euronext Brussels, Paris",EUR,SOLB.BR,Diversified REITs,88.6956713854029,80.554702923247,86.9609816891956,85.2146757113371,24.32,12.91,5.21,6.2,Chemicals,Basic Materials
1201,PTSON0AM0001,SON,Food Retail & Distribution,SONAE,SON,Euronext Lisbon,EUR,YSO.LS,Advertising & Marketing,77.0156875199847,70.7266379610529,92.2984749455337,78.5638782125959,17.56,12.05,2.09,3.43,Food & Drug Retailing,Consumer Non-Cyclicals
1202,NO0006000207,SOON.SW,Banks,SPAREBANK 1 SØRØ,SOON,Oslo Børs,NOK,SOONS.OL,Natural Gas Utilities,,,,,17.51,2.43,8.59,6.49,Banking Services,Financials
1203,FR0000050809,SOPA,IT Services & Consulting,SOPRA STERIA GROUP,SOP,Euronext Paris,EUR,SOPR.PA,"Passenger Transportation, Ground & Sea",76.9281724937469,82.4557946334713,68.0790297339593,75.0359764394937,,,,,Software & IT Services,Technology
1204,NO0006001502,SOR,Banks,SPAREBANKEN SØR,SOR,Oslo Børs,NOK,SOR.OL,Apparel & Accessories,44.6842812251357,63.9681648563712,24.1147741147741,46.8440649464983,,,,,Banking Services,Financials
1205,FR0012757854,SPIE.PA,Construction & Engineering,SPIE,SPIE,Euronext Paris,EUR,SPIE.PA,Personal Products,87.2846362206867,75.368161990187,72.5475352112675,79.0376306458934,,,,,Construction & Engineering,Industrials
1206,NO0010631567,SRBNK.OL,Banks,SPAREBANK 1 SR-BK,SRBNK,Oslo Børs,NOK,SRBNK.OL,IT Services & Consulting,84.8265845305592,73.9696594464159,52.5518925518925,67.8226605765041,,,,,Banking Services,Financials
1207,FR0013006558,SRPT,Discount Stores,SHOWROOMPRIVE,SRP,Euronext Paris,EUR,SRPG.PA,Personal Services,46.2171240436951,36.0564914118717,64.9098200312989,49.0923718773742,,,,,Diversified Retail,Consumer Cyclicals
1208,NO0003053605,STBX,Investment Management & Fund Operators,STOREBRAND,STB,Oslo Børs,NOK,STB.OL,Food Processing,98.1185677348597,91.9668541406145,91.0927960927961,92.4198647247645,,,,,Investment Banking & Investment Services,Financials
1209,FR0000064271,STFGX,Ground Freight & Logistics,STEF,STF,Euronext Paris,EUR,STF.PA,Banks,,,,,24.21,5.11,10.94,8.0,Freight & Logistics Services,Industrials
1210,NL0000226223,STMMI.MI,Semiconductors,STMICROELECTRONICS,STMMI,Euronext Milan,EUR,STMPA.PA,Apparel & Accessories Retailers,94.6383279418994,90.6497965489232,91.2913582144351,92.0596145585552,,,,,Semiconductors & Semiconductor Equipment,Technology
1211,NO0010098247,STRO,Computer Hardware,STRONGPOINT,STRO,Oslo Børs,NOK,STRO.OL,Leisure & Recreation,7.74576829111482,29.9293189541056,67.4236874236874,35.1850082399368,,,,,"Computers, Phones & Household Electronics",Technology
1212,NO0006000900,SVEG.OL,Banks,SPAREBANKEN VEST,SVEG,Oslo Børs,NOK,SVEG.OL,Business Support Services,53.0916600636015,41.4540061516614,30.2380952380952,39.092100386097,,,,,Banking Services,Financials
1213,FR0000077919,SWK,Advertising & Marketing,JCDECAUX,DEC,Euronext Paris,EUR,JCDX.PA,Oil Related Services and Equipment,81.1928274428274,84.6845866526608,90.8437010954616,86.5695657870721,25.93,5.83,12.51,7.59,Media & Publishing,Consumer Cyclicals
1214,FR0004180578,SWPPX,IT Services & Consulting,SWORD GROUP,SWP,Euronext Paris,EUR,SWOR.PA,Commercial REITs,,,,,22.05,3.73,10.44,7.86,Software & IT Services,Technology
1215,BE0003720340,SXR=F,Commercial REITs,RETAIL ESTATES,RET,"Euronext Brussels, Amsterdam",EUR,RETE.BR,Construction Supplies & Fixtures,39.4588225816197,41.9879208828789,63.0425448868072,47.8174766564793,,,,,Residential & Commercial REITs,Real Estate
1216,NL0000285278,TAP,"Real Estate Rental, Development & Operations",BEVER HOLDING,BEVER,Euronext Amsterdam,EUR,BEVA.AS,Investment Management & Fund Operators,,,,,21.21,6.96,8.67,5.57,Real Estate Operations,Real Estate
1217,IT0004195308,TAP,Consumer Lending,MUTUIONLINE,MOL,Euronext Milan,EUR,MOL.MI,Investment Holding Companies,8.29847262733894,34.4977760028488,47.7061701873732,35.4800982232041,21.21,6.96,8.67,5.57,Banking Services,Financials
1218,IT0005422792,TD,Computer & Electronics Retailers,TRENDEVICE,TD,Euronext Growth Milan,EUR,TDE.MI,Integrated Telecommunications Services,,,,,20.87,1.17,11.55,8.16,Specialty Retailers,Consumer Cyclicals
1219,NO0010063308,TEL,Wireless Telecommunications Services,TELENOR,TEL,Oslo Børs,NOK,TEL.OL,Business Support Services,54.9942570926709,66.1139325836324,81.9841269841269,68.0610898359687,15.93,6.42,4.87,4.64,Telecommunications Services,Technology
1220,FR0000051807,TEP.PA,Business Support Services,TELEPERFORMANCE,TEP,Euronext Paris,EUR,TEPRF.PA,Aerospace & Defense,65.1613066627643,85.2909801662456,84.1255994286297,80.1676454755561,16.43,0.02,10.38,6.02,Professional & Commercial Services,Industrials
1221,BE0003555639,TESB.BR,Diversified Chemicals,TESSENDERLO,TESB,Euronext Brussels,EUR,TESB.BR,Apparel & Accessories,44.7862553026915,45.274956546238,46.1825328348192,45.2848653089986,,,,,Chemicals,Basic Materials
1222,FR0000054900,TFI,Broadcasting,TF1,TFI,Euronext Paris,EUR,TFFP.PA,Environmental Services & Equipment,81.8546431046431,95.1300114150565,72.3841940532081,84.8768264595901,,,,,Media & Publishing,Consumer Cyclicals
1223,IT0005162406,TGYM.MI,Recreational Products,TECHNOGYM,TGYM,Euronext Milan,EUR,TGYM.MI,Aerospace & Defense,35.4112554112554,71.7174242998294,75.4198989537335,68.2229562009543,,,,,Leisure Products,Consumer Cyclicals
1224,FI0009000277,TIETO.HE,IT Services & Consulting,TIETOEVRY,TIETO,Oslo Børs,NOK,TIETO.HE,Investment Management & Fund Operators,76.8661225966276,79.8612043370749,39.8644267609784,60.9379283019039,,,,,Software & IT Services,Technology
1225,IT0003153621,TIP,Investment Management & Fund Operators,TAMBURI,TIP,Euronext Milan,EUR,TIP.MI,Specialty Mining & Metals,9.11322670966275,35.3818090179955,38.0701754385965,32.9605720000116,,,,,Investment Banking & Investment Services,Financials
1226,BE0974338700,TITC.AT,Construction Materials,TITAN CEMENT,TITC,"Euronext Brussels, Paris",EUR,TITC.BR,Biotechnology & Medical Research,67.1248003108674,75.7105973864213,64.3955517208321,69.3967011084979,,,,,Construction Materials,Basic Materials
1227,IT0003497168,TITN,Integrated Telecommunications Services,TELECOM ITALIA,TIT,Euronext Milan,EUR,TLIT.MI,Electrical Components & Equipment,75.9266182958398,89.094520197679,88.5288618371325,86.2683214239645,,,,,Telecommunications Services,Technology
1228,FR0013230612,TKO.TO,Investment Management & Fund Operators,TIKEHAU CAPITAL,TKO,Euronext Paris,EUR,TKOO.PA,Apparel & Accessories,80.7158463216346,57.9247692852333,51.6163928012519,58.171428334065,,,,,Investment Banking & Investment Services,Financials
1229,FR0004188670,TKTT.PA,Construction Supplies & Fixtures,TARKETT,TKTT,Euronext Paris,EUR,TKTT.PA,Pharmaceuticals,60.6682884247601,92.4488800721003,71.2588028169014,76.2838335901844,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
1230,NL0012015705,TKWY.AS,Online Services,JUST EAT TAKEAWAY,TKWY,Euronext Amsterdam,EUR,TKWY.AS,IT Services & Consulting,24.3450199331275,55.0611852178577,67.6575927792981,56.6259164149884,,,,,Software & IT Services,Technology
1231,BE0003826436,TNET,Integrated Telecommunications Services,TELENET GROUP,TNET,Euronext Brussels,EUR,TNET.BR,Distillers & Wineries,82.2413474950126,68.8722790579376,71.4533601763972,72.2736428954031,,,,,Telecommunications Services,Technology
1232,FR0005175080,TNGX,Biotechnology & Medical Research,TRANSGENE,TNG,Euronext Paris,EUR,TRNG.PA,IT Services & Consulting,25.8455882352941,66.4698579474995,39.608938547486,45.5433970477859,,,,,Biotechnology & Medical Research,Healthcare
1233,IT0005037210,TNXT.MI,IT Services & Consulting,TINEXTA,TNXT,Euronext Milan,EUR,TNXT.MI,Apparel & Accessories,59.7347247056811,72.5602056398632,42.7533118510562,56.9874116747447,,,,,Software & IT Services,Technology
1234,NL0013332471,TOM2.AS,Phones & Handheld Devices,TOMTOM,TOM2,Euronext Amsterdam,EUR,TOM2.AS,Electrical Components & Equipment,50.2610493003016,56.0841328559861,54.9360426696875,54.4249642432573,,,,,"Computers, Phones & Household Electronics",Technology
